Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
ZNF606	438.4297334	-0.419825623	0.118564471	-3.540905789	0.000398756	0.004029305	chr19	57977053	58003349	ENSG00000166704	protein_coding	ZNF606	ENSG00000166704	protein_coding
ZFP36L1	6469.869257	0.264560564	0.074846192	3.534723091	0.000408203	0.004116367	chr14	68787660	68796253	ENSG00000185650	protein_coding	ZFP36L1	ENSG00000185650	protein_coding
ZNF783	765.1482471	-0.328450653	0.093003015	-3.531612949	0.000413033	0.004153808	chr7	149262171	149297302	ENSG00000204946	protein_coding	ZNF783	ENSG00000204946	protein_coding
PEX10	690.1913747	-0.379367478	0.107443839	-3.530844402	0.000414235	0.004163079	chr1	2403964	2413797	ENSG00000157911	protein_coding	PEX10	ENSG00000157911	protein_coding
ZBTB26	1092.421215	-0.300753981	0.085188407	-3.530456674	0.000414843	0.004166369	chr9	122915566	122931500	ENSG00000171448	protein_coding	ZBTB26	ENSG00000171448	protein_coding
AGO3	1505.436329	0.287472346	0.081529831	3.525977442	0.000421923	0.004228902	chr1	35930718	36072500	ENSG00000126070	protein_coding	AGO3	ENSG00000126070	protein_coding
NUP153-AS1	135.0704279	0.666929682	0.189316142	3.522835794	0.000426956	0.004270707	chr6	17706257	17707344	ENSG00000272269	lncRNA	RP11-500C11.3	ENSG00000272269	antisense
CYP4F11	355.2282984	0.447382874	0.127080187	3.520476986	0.000430771	0.004305976	chr19	15912367	15934867	ENSG00000171903	protein_coding	CYP4F11	ENSG00000171903	protein_coding
ABHD15	804.2150436	-0.340460543	0.096824384	-3.516268603	0.000437658	0.004369711	chr17	29560547	29567137	ENSG00000168792	protein_coding	ABHD15	ENSG00000168792	protein_coding
OSTC	2608.389389	0.276146676	0.078539042	3.516043364	0.000438029	0.004369711	chr4	108650584	108667820	ENSG00000198856	protein_coding	OSTC	ENSG00000198856	protein_coding
PIM3	3663.496748	0.331292893	0.094267812	3.514379796	0.000440782	0.004391277	chr22	49960513	49964080	ENSG00000198355	protein_coding	PIM3	ENSG00000198355	protein_coding
PPP1R8	1219.437706	-0.271281108	0.077242737	-3.512059744	0.000444648	0.004423861	chr1	27830778	27851676	ENSG00000117751	protein_coding	PPP1R8	ENSG00000117751	protein_coding
ERV3-1	517.148179	-0.403984905	0.115042886	-3.511602666	0.000445413	0.004428511	chr7	64990809	65006743	ENSG00000213462	protein_coding	ERV3-1	ENSG00000213462	protein_coding
ESYT1	7373.68477	0.221348213	0.063102076	3.507780174	0.000451862	0.004477654	chr12	56118250	56144671	ENSG00000139641	protein_coding	ESYT1	ENSG00000139641	protein_coding
SYNJ1	1094.378607	0.294830503	0.084112615	3.505187703	0.000456285	0.00450946	chr21	32628759	32728048	ENSG00000159082	protein_coding	SYNJ1	ENSG00000159082	protein_coding
POMT2	1926.186393	-0.247619922	0.070648665	-3.504948336	0.000456696	0.004510517	chr14	77274956	77320884	ENSG00000009830	protein_coding	POMT2	ENSG00000009830	protein_coding
EDEM1	3361.140121	0.268261133	0.076596405	3.50226793	0.000461315	0.004550095	chr3	5187646	5219957	ENSG00000134109	protein_coding	EDEM1	ENSG00000134109	protein_coding
NPHP3	699.2630108	-0.400567684	0.114394588	-3.501631413	0.000462419	0.004557954	chr3	132680609	132722442	ENSG00000113971	protein_coding	NPHP3	ENSG00000113971	protein_coding
CFAP36	1038.643563	-0.299261158	0.08557505	-3.49706086	0.000470414	0.004626199	chr2	55519604	55545879	ENSG00000163001	protein_coding	CFAP36	ENSG00000163001	protein_coding
MOAP1	1258.847296	-0.284706376	0.081415329	-3.496962783	0.000470587	0.004626199	chr14	93182196	93184928	ENSG00000165943	protein_coding	MOAP1	ENSG00000165943	protein_coding
GALNT2	2147.705283	-0.297180102	0.084990761	-3.496616554	0.000471199	0.004629145	chr1	230057990	230282124	ENSG00000143641	protein_coding	GALNT2	ENSG00000143641	protein_coding
B4GALT3	1197.298237	0.336960185	0.096484744	3.492367526	0.000478759	0.004691018	chr1	161171310	161177968	ENSG00000158850	protein_coding	B4GALT3	ENSG00000158850	protein_coding
HSPA13	2908.829419	0.355009503	0.101651817	3.492406866	0.000478688	0.004691018	chr21	14371115	14383484	ENSG00000155304	protein_coding	HSPA13	ENSG00000155304	protein_coding
CDC42SE2	1775.842789	-0.28647884	0.08205287	-3.491393284	0.000480508	0.004705057	chr5	131245493	131398447	ENSG00000158985	protein_coding	CDC42SE2	ENSG00000158985	protein_coding
TLCD3A	721.2913069	-0.341345656	0.09782938	-3.489193701	0.00048448	0.004740823	chr17	732412	742972	ENSG00000167695	protein_coding	FAM57A	ENSG00000167695	protein_coding
PIGZ	105.629654	-0.711889205	0.204166778	-3.486802376	0.000488832	0.004780267	chr3	196946343	196969060	ENSG00000119227	protein_coding	PIGZ	ENSG00000119227	protein_coding
FHIP2A	2057.732596	-0.289054208	0.083001197	-3.482530571	0.000496699	0.004850806	chr10	114821744	114899832	ENSG00000151553	protein_coding	FAM160B1	ENSG00000151553	protein_coding
MEPCE	4275.37293	0.255344279	0.073400996	3.478757676	0.000503744	0.004909934	chr7	100428790	100434126	ENSG00000146834	protein_coding	MEPCE	ENSG00000146834	protein_coding
TMEM170A	1725.585509	0.316138351	0.090943313	3.476213245	0.000508548	0.004946334	chr16	75443054	75465497	ENSG00000166822	protein_coding	TMEM170A	ENSG00000166822	protein_coding
TRIM44	4763.669084	-0.233317101	0.067121229	-3.476055263	0.000508847	0.004946334	chr11	35662805	35818007	ENSG00000166326	protein_coding	TRIM44	ENSG00000166326	protein_coding
SORT1	5218.433634	-0.224556731	0.064620449	-3.475010409	0.000510834	0.004956286	chr1	109309568	109397951	ENSG00000134243	protein_coding	SORT1	ENSG00000134243	protein_coding
FAN1	693.6251174	-0.368300928	0.106164589	-3.469150422	0.000522107	0.005048653	chr15	30903852	30943108	ENSG00000198690	protein_coding	FAN1	ENSG00000198690	protein_coding
LRRC8B	1062.434026	0.319842082	0.092199974	3.46900404	0.000522392	0.005048653	chr1	89524836	89597864	ENSG00000197147	protein_coding	LRRC8B	ENSG00000197147	protein_coding
TUSC1	253.6237827	-0.475639487	0.137108327	-3.469078051	0.000522248	0.005048653	chr9	25676389	25678440	ENSG00000198680	protein_coding	TUSC1	ENSG00000198680	protein_coding
ZNF343	198.6551623	-0.592475492	0.170849903	-3.467812876	0.000524713	0.005067789	chr20	2481817	2524702	ENSG00000088876	protein_coding	ZNF343	ENSG00000088876	protein_coding
SEMA4D	635.8373041	-0.34190593	0.098654744	-3.465681603	0.000528889	0.005104811	chr9	89360787	89498130	ENSG00000187764	protein_coding	SEMA4D	ENSG00000187764	protein_coding
ADCK2	714.1973356	-0.380698973	0.10987937	-3.464699258	0.000530825	0.005120168	chr7	140673153	140696261	ENSG00000133597	protein_coding	ADCK2	ENSG00000133597	protein_coding
RNF138	1166.084417	-0.389670564	0.112478727	-3.464393424	0.000531429	0.005122669	chr18	32091855	32131561	ENSG00000134758	protein_coding	RNF138	ENSG00000134758	protein_coding
CNIH1	3215.081355	-0.284119913	0.082151634	-3.458481575	0.000543229	0.005222873	chr14	54423560	54441431	ENSG00000100528	protein_coding	CNIH1	ENSG00000100528	protein_coding
PTPN23	3520.843229	0.269441384	0.07795512	3.456365472	0.000547512	0.005253093	chr3	47381011	47413441	ENSG00000076201	protein_coding	PTPN23	ENSG00000076201	protein_coding
TMEM123	3390.336218	-0.244080701	0.070620698	-3.456220456	0.000547807	0.005253093	chr11	102396332	102470384	ENSG00000152558	protein_coding	TMEM123	ENSG00000152558	protein_coding
DDHD2	779.3457226	-0.334666412	0.096909736	-3.453382764	0.000553603	0.005291803	chr8	38225218	38275558	ENSG00000085788	protein_coding	DDHD2	ENSG00000085788	protein_coding
EXOC6B	1375.922248	-0.297323381	0.086131465	-3.451971705	0.000556506	0.005316135	chr2	72175984	72826041	ENSG00000144036	protein_coding	EXOC6B	ENSG00000144036	protein_coding
EMP2	12993.41686	-0.195954212	0.056793705	-3.450280458	0.000560004	0.005346118	chr16	10528422	10580698	ENSG00000213853	protein_coding	EMP2	ENSG00000213853	protein_coding
ZNF778-DT	159.6534314	-0.61102937	0.177219988	-3.447858103	0.000565051	0.00538392	chr16	89215211	89217653	ENSG00000259877	lncRNA	RP11-46C24.7	ENSG00000259877	antisense
ERLIN2	1798.246324	-0.251672921	0.073152793	-3.440373351	0.000580912	0.005523215	chr8	37736599	37759101	ENSG00000147475	protein_coding	ERLIN2	ENSG00000147475	protein_coding
LRRC27	161.955487	-0.6114488	0.177733329	-3.440259649	0.000581156	0.005523215	chr10	132332154	132379918	ENSG00000148814	protein_coding	LRRC27	ENSG00000148814	protein_coding
THAP12	3217.221613	-0.229402498	0.066759537	-3.436250592	0.000589825	0.005591302	chr11	76349956	76380971	ENSG00000137492	protein_coding	PRKRIR	ENSG00000137492	protein_coding
EEF1E1	1501.032424	0.28058287	0.081674934	3.435360836	0.000591765	0.005602548	chr6	8073360	8102578	ENSG00000124802	protein_coding	EEF1E1	ENSG00000124802	protein_coding
TRERF1	581.0270215	-0.34335779	0.100011189	-3.433193767	0.000596516	0.005640336	chr6	42224931	42452051	ENSG00000124496	protein_coding	TRERF1	ENSG00000124496	protein_coding
INTS14	1475.757295	-0.256843038	0.074827118	-3.432486038	0.000598075	0.005651417	chr15	65578753	65611289	ENSG00000138614	protein_coding	VWA9	ENSG00000138614	protein_coding
RPL35A	12460.34631	-0.24284855	0.070812074	-3.429479392	0.00060474	0.005707213	chr3	197949987	197956610	ENSG00000182899	protein_coding	RPL35A	ENSG00000182899	protein_coding
AKT1	10087.15846	-0.237106815	0.069141696	-3.429288379	0.000605166	0.005707608	chr14	104769349	104795751	ENSG00000142208	protein_coding	AKT1	ENSG00000142208	protein_coding
MELTF-AS1	88.30676498	-0.804334361	0.234731664	-3.426612108	0.000611161	0.005756846	chr3	196999460	197004744	ENSG00000228109	lncRNA	MFI2-AS1	ENSG00000228109	antisense
BCL7A	994.6975633	-0.356265026	0.1040339	-3.424509006	0.000615911	0.00578692	chr12	122019422	122062044	ENSG00000110987	protein_coding	BCL7A	ENSG00000110987	protein_coding
NSMCE2	1205.62228	0.283173776	0.082705688	3.423873045	0.000617355	0.005796815	chr8	125091679	125367120	ENSG00000156831	protein_coding	NSMCE2	ENSG00000156831	protein_coding
FAM8A1	1696.173378	-0.338418194	0.098875978	-3.422653321	0.000620131	0.00581921	chr6	17600355	17611719	ENSG00000137414	protein_coding	FAM8A1	ENSG00000137414	protein_coding
RNF216	2485.539954	-0.252461144	0.073773135	-3.422128424	0.00062133	0.005824648	chr7	5620047	5781739	ENSG00000011275	protein_coding	RNF216	ENSG00000011275	protein_coding
H4C11	196.824071	0.533818358	0.156003559	3.421834493	0.000622002	0.005825729	chr6	27824108	27824480	ENSG00000197238	protein_coding	HIST1H4J	ENSG00000197238	protein_coding
RNF14	1532.445086	-0.28908053	0.084544428	-3.419273591	0.000627886	0.005873437	chr5	141958328	141990291	ENSG00000013561	protein_coding	RNF14	ENSG00000013561	protein_coding
EID2	350.9701899	-0.430385548	0.125936911	-3.417469468	0.000632062	0.005908784	chr19	39538250	39540230	ENSG00000176396	protein_coding	EID2	ENSG00000176396	protein_coding
USP30	533.8429667	-0.352041161	0.103082229	-3.415148887	0.000637472	0.00595187	chr12	109023089	109088026	ENSG00000135093	protein_coding	USP30	ENSG00000135093	protein_coding
USP11	2926.653379	0.226795321	0.066524118	3.409219492	0.00065149	0.006071319	chrX	47232690	47248328	ENSG00000102226	protein_coding	USP11	ENSG00000102226	protein_coding
KIF3A	810.879013	-0.359996131	0.105645792	-3.407576637	0.000655425	0.006096519	chr5	132692628	132737638	ENSG00000131437	protein_coding	KIF3A	ENSG00000131437	protein_coding
FBXO36	189.848232	-0.558169134	0.163938126	-3.40475489	0.000662235	0.006148317	chr2	229922302	230013109	ENSG00000153832	protein_coding	FBXO36	ENSG00000153832	protein_coding
BRCA1	1964.4683	-0.246812985	0.072506919	-3.40399219	0.000664087	0.006157818	chr17	43044295	43170245	ENSG00000012048	protein_coding	BRCA1	ENSG00000012048	protein_coding
MAPK6	14190.076	0.281698933	0.082856827	3.399827656	0.000674283	0.00624069	chr15	51952106	52067372	ENSG00000069956	protein_coding	MAPK6	ENSG00000069956	protein_coding
RNF181	1966.361564	0.284808509	0.083792918	3.398956822	0.000676434	0.006252807	chr2	85595725	85597613	ENSG00000168894	protein_coding	RNF181	ENSG00000168894	protein_coding
ADD1	3739.14375	-0.211640929	0.062342437	-3.394813197	0.000686754	0.006341851	chr4	2843857	2930076	ENSG00000087274	protein_coding	ADD1	ENSG00000087274	protein_coding
SF3B5	2085.507964	0.285684441	0.084154851	3.394747153	0.00068692	0.006341851	chr6	144094881	144095573	ENSG00000169976	protein_coding	SF3B5	ENSG00000169976	protein_coding
DNA2	966.2523132	-0.289898236	0.085436696	-3.393134936	0.000690976	0.006375336	chr10	68414064	68472121	ENSG00000138346	protein_coding	DNA2	ENSG00000138346	protein_coding
FAM83B	3066.558948	-0.286993836	0.084602136	-3.392276473	0.000693145	0.006391378	chr6	54846771	54942022	ENSG00000168143	protein_coding	FAM83B	ENSG00000168143	protein_coding
SIDT1	1988.365137	-0.258761265	0.07628772	-3.391912437	0.000694066	0.006395908	chr3	113532296	113629578	ENSG00000072858	protein_coding	SIDT1	ENSG00000072858	protein_coding
TUBA1C	18976.77014	0.302649499	0.089305122	3.388937738	0.000701639	0.006452658	chr12	49188736	49274603	ENSG00000167553	protein_coding	TUBA1C	ENSG00000167553	protein_coding
ZNF614	917.8170035	0.296585295	0.087544572	3.387820509	0.000704504	0.006472027	chr19	52012765	52030240	ENSG00000142556	protein_coding	ZNF614	ENSG00000142556	protein_coding
ZNF652	2206.2254	-0.30912632	0.091310194	-3.385452471	0.00071061	0.006515758	chr17	49289206	49362473	ENSG00000198740	protein_coding	ZNF652	ENSG00000198740	protein_coding
ELOVL4	140.1278618	-0.617826409	0.182687742	-3.381871172	0.000719939	0.006570845	chr6	79914812	79947580	ENSG00000118402	protein_coding	ELOVL4	ENSG00000118402	protein_coding
GAS2L1	537.536203	-0.394286382	0.116580271	-3.382102124	0.000719334	0.006570845	chr22	29306582	29312785	ENSG00000185340	protein_coding	GAS2L1	ENSG00000185340	protein_coding
VWA7	234.2175852	0.513437174	0.151823591	3.381801012	0.000720123	0.006570845	chr6	31765590	31777294	ENSG00000204396	protein_coding	VWA7	ENSG00000204396	protein_coding
NRBP1	7256.560723	-0.200336672	0.059292239	-3.378800944	0.000728027	0.006634821	chr2	27427790	27442259	ENSG00000115216	protein_coding	NRBP1	ENSG00000115216	protein_coding
VPS26B	1081.571518	-0.321888886	0.095276385	-3.378475025	0.000728891	0.006638621	chr11	134224645	134247792	ENSG00000151502	protein_coding	VPS26B	ENSG00000151502	protein_coding
SRXN1	2809.418605	0.292604859	0.086650518	3.376839121	0.000733239	0.006674138	chr20	646615	653370	ENSG00000271303	protein_coding	SRXN1	ENSG00000271303	protein_coding
EZR	7184.232087	0.215580187	0.063846987	3.376513106	0.000734109	0.006677964	chr6	158765741	158819412	ENSG00000092820	protein_coding	EZR	ENSG00000092820	protein_coding
AAK1	967.0613949	0.343581236	0.101849001	3.373437481	0.000742359	0.006740638	chr2	69457997	69674349	ENSG00000115977	protein_coding	AAK1	ENSG00000115977	protein_coding
NPTXR	521.9257936	-0.382477058	0.113392803	-3.373027634	0.000743465	0.006742442	chr22	38818452	38843982	ENSG00000221890	protein_coding	NPTXR	ENSG00000221890	protein_coding
RPN2	8842.09963	0.23553829	0.069829816	3.373033249	0.00074345	0.006742442	chr20	37178410	37241623	ENSG00000118705	protein_coding	RPN2	ENSG00000118705	protein_coding
CLINT1	5049.172401	0.236165259	0.070103277	3.3688191	0.00075491	0.006825411	chr5	157785743	157859175	ENSG00000113282	protein_coding	CLINT1	ENSG00000113282	protein_coding
CPTP	767.0417748	-0.409113023	0.121510267	-3.366900855	0.00076018	0.006860545	chr1	1324756	1328897	ENSG00000224051	protein_coding	CPTP	ENSG00000224051	protein_coding
RRAGD	405.5324402	-0.394242706	0.117088733	-3.367042197	0.000759791	0.006860545	chr6	89364636	89412270	ENSG00000025039	protein_coding	RRAGD	ENSG00000025039	protein_coding
ZYX	5493.261905	0.304458505	0.09044971	3.366052867	0.000762521	0.006877495	chr7	143381080	143391111	ENSG00000159840	protein_coding	ZYX	ENSG00000159840	protein_coding
DNM1L	2444.217202	-0.244224509	0.072562175	-3.365727528	0.000763421	0.006881435	chr12	32679200	32745650	ENSG00000087470	protein_coding	DNM1L	ENSG00000087470	protein_coding
SSBP4	1628.0385	0.320207854	0.095163434	3.364820283	0.000765935	0.006895737	chr19	18418864	18434562	ENSG00000130511	protein_coding	SSBP4	ENSG00000130511	protein_coding
ALMS1	2445.574481	-0.271336094	0.080669848	-3.363537914	0.000769503	0.006923661	chr2	73385758	73610793	ENSG00000116127	protein_coding	ALMS1	ENSG00000116127	protein_coding
MICA	902.262659	-0.301704831	0.089704342	-3.363324725	0.000770097	0.006924818	chr6	31399784	31415315	ENSG00000204520	protein_coding	MICA	ENSG00000204520	protein_coding
BAHD1	1815.92725	0.23771919	0.07068761	3.362954156	0.000771132	0.006929928	chr15	40439721	40468242	ENSG00000140320	protein_coding	BAHD1	ENSG00000140320	protein_coding
KLRG2	135.9234395	-0.626845841	0.186436359	-3.362251036	0.000773098	0.006943401	chr7	139452690	139483712	ENSG00000188883	protein_coding	KLRG2	ENSG00000188883	protein_coding
SRP19	2997.2262	0.324451073	0.096522691	3.361396894	0.000775493	0.006957248	chr5	112861222	112869788	ENSG00000153037	protein_coding	SRP19	ENSG00000153037	protein_coding
COPS6	3074.28041	-0.248035727	0.073825479	-3.359757747	0.000780108	0.006993686	chr7	100088954	100092200	ENSG00000168090	protein_coding	COPS6	ENSG00000168090	protein_coding
NADK2	831.1110661	-0.303578344	0.090432039	-3.356977753	0.000787995	0.007047383	chr5	36192592	36242279	ENSG00000152620	protein_coding	NADK2	ENSG00000152620	protein_coding
TIMM9	1506.093177	0.326563734	0.097314409	3.355759315	0.000791474	0.007069995	chr14	58408494	58427614	ENSG00000100575	protein_coding	TIMM9	ENSG00000100575	protein_coding
ZXDA	147.3570169	-0.670116403	0.199732152	-3.355075259	0.000793434	0.007083245	chrX	57906708	57910820	ENSG00000198205	protein_coding	ZXDA	ENSG00000198205	protein_coding
RAB12	1603.251302	-0.252671604	0.075351494	-3.353239485	0.000798716	0.007121841	chr18	8609445	8639381	ENSG00000206418	protein_coding	RAB12	ENSG00000206418	protein_coding
ANXA7	3543.572938	0.21623969	0.064509378	3.352065975	0.000802109	0.007143528	chr10	73375101	73414076	ENSG00000138279	protein_coding	ANXA7	ENSG00000138279	protein_coding
SMIM13	1086.019997	0.309909239	0.092486735	3.35085069	0.000805637	0.007166363	chr6	11094033	11138733	ENSG00000224531	protein_coding	SMIM13	ENSG00000224531	protein_coding
CNNM1	446.8286985	-0.397781993	0.11872783	-3.350368585	0.000807041	0.007174555	chr10	99329099	99394330	ENSG00000119946	protein_coding	CNNM1	ENSG00000119946	protein_coding
OSBPL10	1867.74318	0.25200364	0.075241525	3.349262781	0.000810269	0.007198948	chr3	31657890	32077580	ENSG00000144645	protein_coding	OSBPL10	ENSG00000144645	protein_coding
CCDC127	516.5468294	-0.344240197	0.1027881	-3.349027726	0.000810957	0.007200754	chr5	196871	218215	ENSG00000164366	protein_coding	CCDC127	ENSG00000164366	protein_coding
C5orf15	1821.183244	-0.301503955	0.090050449	-3.348167137	0.000813479	0.007205934	chr5	133955502	133968787	ENSG00000113583	protein_coding	C5orf15	ENSG00000113583	protein_coding
FBXL6	1355.956816	0.338462435	0.101149543	3.346158817	0.000819394	0.00724969	chr8	144355431	144359376	ENSG00000182325	protein_coding	FBXL6	ENSG00000182325	protein_coding
DGKE	1936.725624	-0.295039398	0.088231261	-3.343932697	0.000825998	0.007299423	chr17	56834099	56869567	ENSG00000153933	protein_coding	DGKE	ENSG00000153933	protein_coding
PDIA5	1066.362259	0.285097832	0.085272868	3.343359245	0.000827707	0.00731018	chr3	123067062	123225227	ENSG00000065485	protein_coding	PDIA5	ENSG00000065485	protein_coding
