Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
C19orf53	2309.309487	0.182038049	0.03875709	4.696896738	2.64E-06	1.48E-05	chr19	13774168	13778462	ENSG00000104979	protein_coding	C19orf53	ENSG00000104979	protein_coding
DTD1	1308.784111	-0.23970603	0.051053403	-4.695201809	2.66E-06	1.49E-05	chr20	18567453	18763917	ENSG00000125821	protein_coding	DTD1	ENSG00000125821	protein_coding
KLHL22	529.9571322	-0.33067059	0.070434861	-4.694700666	2.67E-06	1.50E-05	chr22	20441519	20495883	ENSG00000099910	protein_coding	KLHL22	ENSG00000099910	protein_coding
TAF6	1414.748574	0.242030688	0.051556161	4.694505579	2.67E-06	1.50E-05	chr7	100107070	100119841	ENSG00000106290	protein_coding	TAF6	ENSG00000106290	protein_coding
JPT2	10141.76536	0.121167081	0.025815739	4.693535237	2.69E-06	1.50E-05	chr16	1678256	1702280	ENSG00000206053	protein_coding	HN1L	ENSG00000206053	protein_coding
CHTF18	1499.823094	0.284372566	0.060599557	4.692650913	2.70E-06	1.51E-05	chr16	788046	800737	ENSG00000127586	protein_coding	CHTF18	ENSG00000127586	protein_coding
TSC22D3	8176.657395	0.109306614	0.023293478	4.692584558	2.70E-06	1.51E-05	chrX	107713221	107777342	ENSG00000157514	protein_coding	TSC22D3	ENSG00000157514	protein_coding
MAPRE3	319.9756381	-0.418062399	0.089184206	-4.68762821	2.76E-06	1.55E-05	chr2	26970612	27027196	ENSG00000084764	protein_coding	MAPRE3	ENSG00000084764	protein_coding
IFNAR1	3230.675134	-0.18623771	0.039733827	-4.687132473	2.77E-06	1.55E-05	chr21	33324477	33359862	ENSG00000142166	protein_coding	IFNAR1	ENSG00000142166	protein_coding
NUBP2	1548.704676	0.282055714	0.060184771	4.686496422	2.78E-06	1.55E-05	chr16	1782901	1789191	ENSG00000095906	protein_coding	NUBP2	ENSG00000095906	protein_coding
INPP4A	2067.536773	-0.208725627	0.044549533	-4.685248368	2.80E-06	1.56E-05	chr2	98444854	98594390	ENSG00000040933	protein_coding	INPP4A	ENSG00000040933	protein_coding
SLC3A2	5611.219687	0.139935814	0.029873013	4.684355537	2.81E-06	1.57E-05	chr11	62856102	62888875	ENSG00000168003	protein_coding	SLC3A2	ENSG00000168003	protein_coding
COX11	4733.371696	0.152264092	0.032505885	4.68420078	2.81E-06	1.57E-05	chr17	54951902	54968785	ENSG00000166260	protein_coding	COX11	ENSG00000166260	protein_coding
DNASE1	888.0820486	0.275890003	0.058924159	4.682120334	2.84E-06	1.59E-05	chr16	3611728	3680143	ENSG00000213918	protein_coding	DNASE1	ENSG00000213918	protein_coding
DERA	990.1688364	0.247105918	0.052797708	4.680239501	2.87E-06	1.60E-05	chr12	15911172	16037282	ENSG00000023697	protein_coding	DERA	ENSG00000023697	protein_coding
ATP6V0E2-AS1	301.3464401	-0.430303695	0.091941827	-4.68017341	2.87E-06	1.60E-05	chr7	149867697	149880610	ENSG00000204934	lncRNA	ATP6V0E2-AS1	ENSG00000204934	antisense
FKBP1B	358.4956088	0.416037848	0.088912221	4.679197546	2.88E-06	1.61E-05	chr2	24049701	24063681	ENSG00000119782	protein_coding	FKBP1B	ENSG00000119782	protein_coding
FBN2	4533.149537	-0.147472125	0.031544784	-4.675008293	2.94E-06	1.64E-05	chr5	128257909	128659185	ENSG00000138829	protein_coding	FBN2	ENSG00000138829	protein_coding
ACSL3	6218.295254	-0.104537719	0.022377913	-4.671468633	2.99E-06	1.67E-05	chr2	222860934	222944639	ENSG00000123983	protein_coding	ACSL3	ENSG00000123983	protein_coding
DDX56	3990.164279	0.13823467	0.029601465	4.669859105	3.01E-06	1.68E-05	chr7	44565417	44575051	ENSG00000136271	protein_coding	DDX56	ENSG00000136271	protein_coding
ADORA2B	342.6424761	-0.445373453	0.095387911	-4.669076478	3.03E-06	1.68E-05	chr17	15944917	15975746	ENSG00000170425	protein_coding	ADORA2B	ENSG00000170425	protein_coding
ZNF322	3299.768941	-0.215311586	0.046121186	-4.668387861	3.04E-06	1.69E-05	chr6	26634383	26659752	ENSG00000181315	protein_coding	ZNF322	ENSG00000181315	protein_coding
NDUFAF4	1514.002132	-0.224322067	0.048055207	-4.668007504	3.04E-06	1.69E-05	chr6	96889313	96897881	ENSG00000123545	protein_coding	NDUFAF4	ENSG00000123545	protein_coding
HEBP2	2499.097411	-0.16571627	0.035502506	-4.667734424	3.05E-06	1.69E-05	chr6	138403531	138422197	ENSG00000051620	protein_coding	HEBP2	ENSG00000051620	protein_coding
OXA1L	4298.310757	0.138297295	0.029629487	4.667556114	3.05E-06	1.69E-05	chr14	22766522	22773041	ENSG00000155463	protein_coding	OXA1L	ENSG00000155463	protein_coding
RPGRIP1L	1031.212545	-0.376996383	0.080783281	-4.666762481	3.06E-06	1.70E-05	chr16	53597683	53703938	ENSG00000103494	protein_coding	RPGRIP1L	ENSG00000103494	protein_coding
TMEM64	832.1828798	-0.238881365	0.051207626	-4.664956859	3.09E-06	1.72E-05	chr8	90621995	90791632	ENSG00000180694	protein_coding	TMEM64	ENSG00000180694	protein_coding
BRAF	532.9464312	-0.306421935	0.065689324	-4.664714389	3.09E-06	1.72E-05	chr7	140719327	140924764	ENSG00000157764	protein_coding	BRAF	ENSG00000157764	protein_coding
EIF2B2	1636.010511	-0.201263614	0.043162556	-4.662921568	3.12E-06	1.73E-05	chr14	75002911	75012366	ENSG00000119718	protein_coding	EIF2B2	ENSG00000119718	protein_coding
EEF1E1	2773.555221	-0.206187361	0.044228278	-4.661889832	3.13E-06	1.74E-05	chr6	8073360	8102578	ENSG00000124802	protein_coding	EEF1E1	ENSG00000124802	protein_coding
STX5	1418.852125	0.202731048	0.043519277	4.658419498	3.19E-06	1.77E-05	chr11	62806897	62832088	ENSG00000162236	protein_coding	STX5	ENSG00000162236	protein_coding
HACD2	3528.97268	-0.130954807	0.028112919	-4.658171873	3.19E-06	1.77E-05	chr3	123490820	123585185	ENSG00000206527	protein_coding	HACD2	ENSG00000206527	protein_coding
TMF1	2830.653903	-0.208450582	0.044749132	-4.658203925	3.19E-06	1.77E-05	chr3	69019827	69052303	ENSG00000144747	protein_coding	TMF1	ENSG00000144747	protein_coding
FAM53C	3709.341906	0.136931809	0.029402846	4.657093744	3.21E-06	1.78E-05	chr5	138331935	138349729	ENSG00000120709	protein_coding	FAM53C	ENSG00000120709	protein_coding
ZNF287	132.6679907	-0.657329467	0.141169965	-4.656298307	3.22E-06	1.78E-05	chr17	16551387	16569206	ENSG00000141040	protein_coding	ZNF287	ENSG00000141040	protein_coding
SLC16A1	15631.86256	-0.096865887	0.020806844	-4.655481876	3.23E-06	1.79E-05	chr1	112911847	112957013	ENSG00000155380	protein_coding	SLC16A1	ENSG00000155380	protein_coding
PSMA5	4720.760725	-0.13189872	0.028340428	-4.654083577	3.25E-06	1.80E-05	chr1	109399031	109426427	ENSG00000143106	protein_coding	PSMA5	ENSG00000143106	protein_coding
USP27X	240.0484183	-0.45448826	0.097693339	-4.652192912	3.28E-06	1.82E-05	chrX	49879948	49882565	ENSG00000273820	protein_coding	USP27X	ENSG00000273820	protein_coding
DCLK2	134.1383787	-0.760434393	0.16354033	-4.649827912	3.32E-06	1.84E-05	chr4	150078274	150257457	ENSG00000170390	protein_coding	DCLK2	ENSG00000170390	protein_coding
COASY	2836.733807	-0.18744834	0.04031944	-4.649081003	3.33E-06	1.84E-05	chr17	42561467	42566277	ENSG00000068120	protein_coding	COASY	ENSG00000068120	protein_coding
KDSR	1256.989367	-0.268555988	0.057771848	-4.648561526	3.34E-06	1.85E-05	chr18	63327726	63367510	ENSG00000119537	protein_coding	KDSR	ENSG00000119537	protein_coding
MXD3	351.9545379	0.40168541	0.08646194	4.645806102	3.39E-06	1.87E-05	chr5	177301461	177312757	ENSG00000213347	protein_coding	MXD3	ENSG00000213347	protein_coding
CENPN	1737.484641	0.180535361	0.038881822	4.643181671	3.43E-06	1.89E-05	chr16	81006498	81033114	ENSG00000166451	protein_coding	CENPN	ENSG00000166451	protein_coding
GOLGA4	5776.622535	-0.230959921	0.049753507	-4.642083201	3.45E-06	1.90E-05	chr3	37243177	37366751	ENSG00000144674	protein_coding	GOLGA4	ENSG00000144674	protein_coding
SGPL1	2725.278631	0.178857895	0.03853549	4.641381112	3.46E-06	1.91E-05	chr10	70815961	70881173	ENSG00000166224	protein_coding	SGPL1	ENSG00000166224	protein_coding
ASNSD1	4047.329997	-0.216434921	0.046647412	-4.639805529	3.49E-06	1.92E-05	chr2	189661385	189670831	ENSG00000138381	protein_coding	ASNSD1	ENSG00000138381	protein_coding
ZFP1	1372.412435	0.229855798	0.049546564	4.639187504	3.50E-06	1.93E-05	chr16	75148492	75172236	ENSG00000184517	protein_coding	ZFP1	ENSG00000184517	protein_coding
MRPL11	2608.713862	-0.145052783	0.031298563	-4.634486934	3.58E-06	1.97E-05	chr11	66435075	66466738	ENSG00000174547	protein_coding	MRPL11	ENSG00000174547	protein_coding
RPS14	23880.50246	0.10846339	0.023410473	4.633114042	3.60E-06	1.98E-05	chr5	150443190	150449756	ENSG00000164587	protein_coding	RPS14	ENSG00000164587	protein_coding
TRIR	3813.246613	0.170214207	0.036759701	4.630456737	3.65E-06	2.01E-05	chr19	12730640	12734775	ENSG00000123144	protein_coding	C19orf43	ENSG00000123144	protein_coding
PPIE	1229.304944	-0.216398696	0.046737768	-4.630060544	3.66E-06	2.01E-05	chr1	39692182	39763914	ENSG00000084072	protein_coding	PPIE	ENSG00000084072	protein_coding
BRCC3	3652.353658	-0.153148594	0.033081985	-4.629365278	3.67E-06	2.02E-05	chrX	155071420	155123074	ENSG00000185515	protein_coding	BRCC3	ENSG00000185515	protein_coding
DXO	912.4953993	0.263382125	0.056903098	4.628607818	3.68E-06	2.02E-05	chr6	31969810	31972292	ENSG00000204348	protein_coding	DXO	ENSG00000204348	protein_coding
IGF2BP2	2637.36994	0.157827017	0.034117953	4.625922861	3.73E-06	2.05E-05	chr3	185643739	185825056	ENSG00000073792	protein_coding	IGF2BP2	ENSG00000073792	protein_coding
FAM120B	1986.241029	-0.172477507	0.037290828	-4.62519913	3.74E-06	2.06E-05	chr6	170290703	170407065	ENSG00000112584	protein_coding	FAM120B	ENSG00000112584	protein_coding
FBXL5	1322.3264	-0.234296522	0.050675067	-4.623506917	3.77E-06	2.07E-05	chr4	15604539	15681679	ENSG00000118564	protein_coding	FBXL5	ENSG00000118564	protein_coding
ZNF581	885.4925953	0.295746356	0.063985761	4.622065174	3.80E-06	2.09E-05	chr19	55635459	55645622	ENSG00000171425	protein_coding	ZNF581	ENSG00000171425	protein_coding
HOXD3	160.0947769	0.910795827	0.197137627	4.620101391	3.84E-06	2.10E-05	chr2	176136612	176173102	ENSG00000128652	protein_coding	HOXD3	ENSG00000128652	protein_coding
CHURC1	1619.987658	0.253943927	0.054967885	4.619859901	3.84E-06	2.11E-05	chr14	64914361	64944591	ENSG00000258289	protein_coding	CHURC1	ENSG00000258289	protein_coding
EN1	107.3936961	-0.685501698	0.148386211	-4.619712927	3.84E-06	2.11E-05	chr2	118842171	118847678	ENSG00000163064	protein_coding	EN1	ENSG00000163064	protein_coding
LSM7	1781.678781	0.22975783	0.049769794	4.616411099	3.90E-06	2.14E-05	chr19	2321517	2328620	ENSG00000130332	protein_coding	LSM7	ENSG00000130332	protein_coding
JPH3	578.8483257	-0.359946832	0.077982891	-4.615715424	3.92E-06	2.15E-05	chr16	87601835	87698156	ENSG00000154118	protein_coding	JPH3	ENSG00000154118	protein_coding
YEATS2	2662.105305	0.151854695	0.032903183	4.615197653	3.93E-06	2.15E-05	chr3	183697818	183812625	ENSG00000163872	protein_coding	YEATS2	ENSG00000163872	protein_coding
FAM107B	1468.27683	-0.226318395	0.049063899	-4.612727433	3.97E-06	2.17E-05	chr10	14518557	14774897	ENSG00000065809	protein_coding	FAM107B	ENSG00000065809	protein_coding
RGS16	417.328987	-0.348797542	0.075622215	-4.612368742	3.98E-06	2.18E-05	chr1	182598623	182604408	ENSG00000143333	protein_coding	RGS16	ENSG00000143333	protein_coding
ABL1	3249.636546	0.174321521	0.037806729	4.610859706	4.01E-06	2.19E-05	chr9	130713946	130887675	ENSG00000097007	protein_coding	ABL1	ENSG00000097007	protein_coding
SNX24	513.0064255	0.338843239	0.073495753	4.610378473	4.02E-06	2.20E-05	chr5	122843439	123029354	ENSG00000064652	protein_coding	SNX24	ENSG00000064652	protein_coding
CCT8	19212.50689	-0.115694383	0.025104574	-4.608498122	4.06E-06	2.22E-05	chr21	29055805	29073797	ENSG00000156261	protein_coding	CCT8	ENSG00000156261	protein_coding
ACVR1B	1588.087291	0.193283525	0.04194492	4.608031749	4.06E-06	2.22E-05	chr12	51951667	51997078	ENSG00000135503	protein_coding	ACVR1B	ENSG00000135503	protein_coding
PIGH	932.6835697	-0.226302788	0.049112459	-4.607848855	4.07E-06	2.22E-05	chr14	67581955	67600287	ENSG00000100564	protein_coding	PIGH	ENSG00000100564	protein_coding
LARS1	10605.31644	-0.135839265	0.029482753	-4.607414483	4.08E-06	2.23E-05	chr5	146113038	146182660	ENSG00000133706	protein_coding	LARS	ENSG00000133706	protein_coding
EFCAB2	304.8493776	0.496415458	0.107744819	4.607325576	4.08E-06	2.23E-05	chr1	244969705	245127164	ENSG00000203666	protein_coding	EFCAB2	ENSG00000203666	protein_coding
OBSL1	2047.742417	-0.212311235	0.046096193	-4.605830098	4.11E-06	2.24E-05	chr2	219550729	219571859	ENSG00000124006	protein_coding	OBSL1	ENSG00000124006	protein_coding
TRIM28	18323.27153	-0.149240378	0.032410103	-4.604748639	4.13E-06	2.25E-05	chr19	58544091	58550722	ENSG00000130726	protein_coding	TRIM28	ENSG00000130726	protein_coding
ZNF787	849.5579524	0.311578158	0.067667794	4.604526629	4.13E-06	2.25E-05	chr19	56087366	56121280	ENSG00000142409	protein_coding	ZNF787	ENSG00000142409	protein_coding
SLC25A43	342.4432353	-0.362739652	0.078781152	-4.604396403	4.14E-06	2.25E-05	chrX	119399060	119454478	ENSG00000077713	protein_coding	SLC25A43	ENSG00000077713	protein_coding
ACP6	941.2165678	-0.338622791	0.073553685	-4.603750191	4.15E-06	2.26E-05	chr1	147629652	147670496	ENSG00000162836	protein_coding	ACP6	ENSG00000162836	protein_coding
RORA	600.8316913	0.320974804	0.069737679	4.602602312	4.17E-06	2.27E-05	chr15	60488284	61229319	ENSG00000069667	protein_coding	RORA	ENSG00000069667	protein_coding
B3GNT2	703.9636501	-0.310541972	0.067487583	-4.601468253	4.20E-06	2.28E-05	chr2	62196113	62224731	ENSG00000170340	protein_coding	B3GNT2	ENSG00000170340	protein_coding
ADSS2	4856.043657	-0.137331006	0.029874512	-4.596928867	4.29E-06	2.33E-05	chr1	244408494	244452134	ENSG00000035687	protein_coding	ADSS	ENSG00000035687	protein_coding
TGFBR1	2553.54902	-0.214238326	0.046610994	-4.596304601	4.30E-06	2.34E-05	chr9	99104038	99154192	ENSG00000106799	protein_coding	TGFBR1	ENSG00000106799	protein_coding
TENM3	2098.598682	0.183941063	0.040028884	4.595208344	4.32E-06	2.35E-05	chr4	182143987	182803024	ENSG00000218336	protein_coding	TENM3	ENSG00000218336	protein_coding
SPPL2B	811.3917172	0.404707028	0.088101203	4.59366062	4.36E-06	2.37E-05	chr19	2328615	2354806	ENSG00000005206	protein_coding	SPPL2B	ENSG00000005206	protein_coding
HDAC10	239.3900329	0.475987761	0.10362582	4.593331683	4.36E-06	2.37E-05	chr22	50245183	50251405	ENSG00000100429	protein_coding	HDAC10	ENSG00000100429	protein_coding
DYNC1LI2	4797.369407	0.179536113	0.039088472	4.59307068	4.37E-06	2.37E-05	chr16	66720893	66751798	ENSG00000135720	protein_coding	DYNC1LI2	ENSG00000135720	protein_coding
HTATIP2	930.3628692	-0.263947369	0.057503908	-4.590077027	4.43E-06	2.40E-05	chr11	20363685	20383783	ENSG00000109854	protein_coding	HTATIP2	ENSG00000109854	protein_coding
UBAP1	2138.541343	0.17432952	0.037986381	4.589263723	4.45E-06	2.41E-05	chr9	34179005	34252523	ENSG00000165006	protein_coding	UBAP1	ENSG00000165006	protein_coding
TMEM185B	797.0707847	-0.245497792	0.053496426	-4.589050377	4.45E-06	2.41E-05	chr2	120221278	120223408	ENSG00000226479	protein_coding	TMEM185B	ENSG00000226479	protein_coding
BLOC1S5-TXNDC5	1927.827696	0.739452111	0.161220705	4.58658278	4.51E-06	2.44E-05	chr6	7881522	8064364	ENSG00000259040	protein_coding	BLOC1S5-TXNDC5	ENSG00000259040	protein_coding
TANGO6	948.804428	-0.256052848	0.055852249	-4.584467994	4.55E-06	2.47E-05	chr16	68843604	69085180	ENSG00000103047	protein_coding	TANGO6	ENSG00000103047	protein_coding
TBX3	2416.240098	0.171473061	0.037409215	4.583711865	4.57E-06	2.47E-05	chr12	114670254	114684164	ENSG00000135111	protein_coding	TBX3	ENSG00000135111	protein_coding
SPICE1	1069.11977	0.221009228	0.048246049	4.580877275	4.63E-06	2.51E-05	chr3	113442718	113515187	ENSG00000163611	protein_coding	SPICE1	ENSG00000163611	protein_coding
MFGE8	898.1073933	-0.232284256	0.050718459	-4.579876104	4.65E-06	2.52E-05	chr15	88898683	88913411	ENSG00000140545	protein_coding	MFGE8	ENSG00000140545	protein_coding
MPDZ	1185.938353	-0.232301243	0.050759563	-4.576502051	4.73E-06	2.56E-05	chr9	13105704	13279590	ENSG00000107186	protein_coding	MPDZ	ENSG00000107186	protein_coding
TUBG2	256.4498932	-0.42503661	0.092894734	-4.575465042	4.75E-06	2.57E-05	chr17	42659305	42667006	ENSG00000037042	protein_coding	TUBG2	ENSG00000037042	protein_coding
SNX30	1430.759112	-0.193196839	0.042233733	-4.574467483	4.77E-06	2.58E-05	chr9	112750838	112881671	ENSG00000148158	protein_coding	SNX30	ENSG00000148158	protein_coding
RAB13	1874.933014	0.16917299	0.036991281	4.573320658	4.80E-06	2.59E-05	chr1	153981617	153986358	ENSG00000143545	protein_coding	RAB13	ENSG00000143545	protein_coding
ZNF536	250.1529729	0.471819337	0.103169316	4.573252536	4.80E-06	2.59E-05	chr19	30228290	30713538	ENSG00000198597	protein_coding	ZNF536	ENSG00000198597	protein_coding
SPEN-AS1	366.6597387	0.35592168	0.077835283	4.572755006	4.81E-06	2.60E-05	chr1	15834474	15848147	ENSG00000179743	lncRNA	FLJ37453	ENSG00000179743	antisense
TMEM168	1009.817382	-0.246622334	0.053932667	-4.572782099	4.81E-06	2.60E-05	chr7	112762382	112790592	ENSG00000146802	protein_coding	TMEM168	ENSG00000146802	protein_coding
SPECC1	1571.179461	-0.32531958	0.071147121	-4.572491128	4.82E-06	2.60E-05	chr17	20009344	20319026	ENSG00000128487	protein_coding	SPECC1	ENSG00000128487	protein_coding
ACER3	1284.347313	-0.796711335	0.174247245	-4.572303777	4.82E-06	2.60E-05	chr11	76860867	77026797	ENSG00000078124	protein_coding	ACER3	ENSG00000078124	protein_coding
CHST15	918.6448697	-0.235313483	0.051485239	-4.570503852	4.87E-06	2.62E-05	chr10	124007666	124093607	ENSG00000182022	protein_coding	CHST15	ENSG00000182022	protein_coding
RTN4	4870.21468	-0.113456655	0.02482428	-4.570390481	4.87E-06	2.63E-05	chr2	54972187	55112621	ENSG00000115310	protein_coding	RTN4	ENSG00000115310	protein_coding
PPM1K	1629.335484	-0.237408288	0.051951637	-4.569794209	4.88E-06	2.63E-05	chr4	88257620	88284769	ENSG00000163644	protein_coding	PPM1K	ENSG00000163644	protein_coding
SLC39A1	4035.888748	0.136951748	0.0299817	4.567844616	4.93E-06	2.65E-05	chr1	153959099	153968184	ENSG00000143570	protein_coding	SLC39A1	ENSG00000143570	protein_coding
TYW3	2192.791276	0.208280961	0.045597174	4.567848037	4.93E-06	2.65E-05	chr1	74733152	74766678	ENSG00000162623	protein_coding	TYW3	ENSG00000162623	protein_coding
E4F1	1297.905553	0.217987536	0.047724675	4.567606486	4.93E-06	2.66E-05	chr16	2223566	2235742	ENSG00000167967	protein_coding	E4F1	ENSG00000167967	protein_coding
SMAD7	614.9709233	0.353114737	0.077343958	4.565511581	4.98E-06	2.68E-05	chr18	48919853	48950711	ENSG00000101665	protein_coding	SMAD7	ENSG00000101665	protein_coding
SPR	731.6005427	-0.271062232	0.059387711	-4.564281537	5.01E-06	2.70E-05	chr2	72887360	72892158	ENSG00000116096	protein_coding	SPR	ENSG00000116096	protein_coding
MSH3	1946.836319	0.169247045	0.037088614	4.563315485	5.04E-06	2.71E-05	chr5	80654648	80876460	ENSG00000113318	protein_coding	MSH3	ENSG00000113318	protein_coding
TRMT2B	1395.780477	0.193568294	0.042419599	4.563180645	5.04E-06	2.71E-05	chrX	101009346	101052116	ENSG00000188917	protein_coding	TRMT2B	ENSG00000188917	protein_coding
MITF	459.062053	-0.328143185	0.071964484	-4.559793487	5.12E-06	2.75E-05	chr3	69739435	69968337	ENSG00000187098	protein_coding	MITF	ENSG00000187098	protein_coding
GINS1	3387.94077	-0.134274145	0.029449973	-4.559397923	5.13E-06	2.76E-05	chr20	25407727	25452628	ENSG00000101003	protein_coding	GINS1	ENSG00000101003	protein_coding
SLAIN2	1056.896872	-0.240229818	0.052693019	-4.559044518	5.14E-06	2.76E-05	chr4	48341322	48426212	ENSG00000109171	protein_coding	SLAIN2	ENSG00000109171	protein_coding
CHST8	35.3772446	-1.304578057	0.286199859	-4.55827638	5.16E-06	2.77E-05	chr19	33621955	33773509	ENSG00000124302	protein_coding	CHST8	ENSG00000124302	protein_coding
SLC2A4RG	1187.410573	0.304783417	0.066892042	4.556347942	5.21E-06	2.79E-05	chr20	63739861	63743505	ENSG00000125520	protein_coding	SLC2A4RG	ENSG00000125520	protein_coding
GDE1	4102.03593	0.136588936	0.029981251	4.555811758	5.22E-06	2.80E-05	chr16	19501689	19522145	ENSG00000006007	protein_coding	GDE1	ENSG00000006007	protein_coding
CYC1	4465.386982	0.190460985	0.041812167	4.555157004	5.23E-06	2.81E-05	chr8	144095027	144097525	ENSG00000179091	protein_coding	CYC1	ENSG00000179091	protein_coding
SLC39A13	584.2070146	0.321792102	0.070642773	4.55520204	5.23E-06	2.81E-05	chr11	47407132	47416501	ENSG00000165915	protein_coding	SLC39A13	ENSG00000165915	protein_coding
FAM219B	1751.041823	0.231062132	0.050726774	4.555033095	5.24E-06	2.81E-05	chr15	74899987	74907121	ENSG00000178761	protein_coding	FAM219B	ENSG00000178761	protein_coding
MAN1A2	4265.953248	-0.125175178	0.027485895	-4.554160474	5.26E-06	2.82E-05	chr1	117367449	117528872	ENSG00000198162	protein_coding	MAN1A2	ENSG00000198162	protein_coding
LUZP1	2420.228805	-0.169647766	0.037253683	-4.553852153	5.27E-06	2.82E-05	chr1	23084023	23177808	ENSG00000169641	protein_coding	LUZP1	ENSG00000169641	protein_coding
SLC35G1	748.2435711	-0.288711283	0.063405743	-4.553393287	5.28E-06	2.83E-05	chr10	93893973	93956062	ENSG00000176273	protein_coding	SLC35G1	ENSG00000176273	protein_coding
