Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	chr	start	stop	gene_id.107	gene_type.107	gene_name.84	gene_id.84	gene_type.84
PRELID3B	5853.963907	-0.209797155	0.038704668	-5.420461296	5.94E-08	3.54E-07	chr20	59033145	59042909	ENSG00000101166	protein_coding	PRELID3B	ENSG00000101166	protein_coding
SNX17	2250.343961	-0.277895891	0.051283896	-5.418774924	6.00E-08	3.57E-07	chr2	27370496	27377533	ENSG00000115234	protein_coding	SNX17	ENSG00000115234	protein_coding
CYP51A1	7868.888709	0.178304129	0.032909689	5.417982816	6.03E-08	3.59E-07	chr7	92112151	92142952	ENSG00000001630	protein_coding	CYP51A1	ENSG00000001630	protein_coding
KCTD3	3346.814608	-0.220411013	0.040683112	-5.417752075	6.04E-08	3.59E-07	chr1	215567392	215621807	ENSG00000136636	protein_coding	KCTD3	ENSG00000136636	protein_coding
FEZ2	623.0703884	0.444188572	0.082033197	5.41474172	6.14E-08	3.65E-07	chr2	36531805	36646087	ENSG00000171055	protein_coding	FEZ2	ENSG00000171055	protein_coding
NUDCD3	2282.267991	-0.254860698	0.047090064	-5.412196842	6.23E-08	3.70E-07	chr7	44379121	44490880	ENSG00000015676	protein_coding	NUDCD3	ENSG00000015676	protein_coding
KDM4B	5552.832549	0.206399401	0.038136517	5.412119864	6.23E-08	3.70E-07	chr19	4969113	5153595	ENSG00000127663	protein_coding	KDM4B	ENSG00000127663	protein_coding
RAB40C	1314.576189	0.349560132	0.064605753	5.410665736	6.28E-08	3.73E-07	chr16	589357	629272	ENSG00000197562	protein_coding	RAB40C	ENSG00000197562	protein_coding
CENATAC-DT	234.21853	-0.722037966	0.13351655	-5.407853665	6.38E-08	3.79E-07	chr11	118994824	118998004	ENSG00000255121	lncRNA	RP11-110I1.12	ENSG00000255121	lincRNA
WDR81	2508.239753	0.308736156	0.057103587	5.40659826	6.42E-08	3.81E-07	chr17	1716523	1738599	ENSG00000167716	protein_coding	WDR81	ENSG00000167716	protein_coding
LRRC59	13078.89727	-0.152307388	0.028171806	-5.406376455	6.43E-08	3.81E-07	chr17	50375059	50397553	ENSG00000108829	protein_coding	LRRC59	ENSG00000108829	protein_coding
TMEM123	7913.443749	-0.200450857	0.037076387	-5.406429106	6.43E-08	3.81E-07	chr11	102396332	102470384	ENSG00000152558	protein_coding	TMEM123	ENSG00000152558	protein_coding
ATP6V1D	3094.026175	0.230217231	0.042586243	5.405906134	6.45E-08	3.82E-07	chr14	67294371	67360265	ENSG00000100554	protein_coding	ATP6V1D	ENSG00000100554	protein_coding
PCNP	3597.296249	-0.278386228	0.051555408	-5.399748294	6.67E-08	3.95E-07	chr3	101574095	101594437	ENSG00000081154	protein_coding	PCNP	ENSG00000081154	protein_coding
TRAIP	347.4449332	-0.656013797	0.121531451	-5.397893248	6.74E-08	3.99E-07	chr3	49828599	49856574	ENSG00000183763	protein_coding	TRAIP	ENSG00000183763	protein_coding
PRKRA	1134.234378	-0.338486174	0.062736622	-5.395352254	6.84E-08	4.05E-07	chr2	178431414	178451512	ENSG00000180228	protein_coding	PRKRA	ENSG00000180228	protein_coding
DUSP16	3839.17692	0.22759356	0.042193471	5.39404685	6.89E-08	4.07E-07	chr12	12474210	12562383	ENSG00000111266	protein_coding	DUSP16	ENSG00000111266	protein_coding
KIAA0895L	720.1988892	-0.440498348	0.081683995	-5.392713059	6.94E-08	4.10E-07	chr16	67175602	67184040	ENSG00000196123	protein_coding	KIAA0895L	ENSG00000196123	protein_coding
POU2F1	2174.418057	-0.253551892	0.047025172	-5.391833326	6.97E-08	4.12E-07	chr1	167220829	167427345	ENSG00000143190	protein_coding	POU2F1	ENSG00000143190	protein_coding
RPS23	25104.04146	0.163082148	0.030267016	5.388114574	7.12E-08	4.21E-07	chr5	82273358	82278577	ENSG00000186468	protein_coding	RPS23	ENSG00000186468	protein_coding
IFNAR2	411.7504817	-0.579806539	0.107631708	-5.386949137	7.17E-08	4.23E-07	chr21	33229901	33265675	ENSG00000159110	protein_coding	IFNAR2	ENSG00000159110	protein_coding
TAF11	1613.61374	0.289208574	0.053686629	5.386975859	7.17E-08	4.23E-07	chr6	34877778	34888089	ENSG00000064995	protein_coding	TAF11	ENSG00000064995	protein_coding
GPAA1	3837.733713	-0.242528534	0.045024934	-5.386538315	7.18E-08	4.24E-07	chr8	144082590	144086216	ENSG00000197858	protein_coding	GPAA1	ENSG00000197858	protein_coding
YTHDF3	4765.936247	0.216905753	0.040269745	5.386320451	7.19E-08	4.24E-07	chr8	63168553	63212786	ENSG00000185728	protein_coding	YTHDF3	ENSG00000185728	protein_coding
LTBP3	3683.856054	0.243660527	0.045252171	5.384504733	7.26E-08	4.28E-07	chr11	65538560	65558930	ENSG00000168056	protein_coding	LTBP3	ENSG00000168056	protein_coding
RCC1L	4272.151948	-0.218382433	0.040605137	-5.378197198	7.52E-08	4.43E-07	chr7	75027122	75074228	ENSG00000274523	protein_coding	WBSCR16	ENSG00000274523	protein_coding
PDE3B	835.0724145	-0.411680365	0.076584247	-5.375522765	7.64E-08	4.49E-07	chr11	14643723	14872044	ENSG00000152270	protein_coding	PDE3B	ENSG00000152270	protein_coding
ARPC3	4192.890089	0.203602453	0.037879689	5.374976877	7.66E-08	4.51E-07	chr12	110434825	110450422	ENSG00000111229	protein_coding	ARPC3	ENSG00000111229	protein_coding
COX7B	4459.490273	0.2507778	0.046680287	5.372241976	7.78E-08	4.57E-07	chrX	77899438	77907373	ENSG00000131174	protein_coding	COX7B	ENSG00000131174	protein_coding
EMC4	3119.512897	0.227899646	0.042429185	5.371294446	7.82E-08	4.59E-07	chr15	34224999	34230156	ENSG00000128463	protein_coding	EMC4	ENSG00000128463	protein_coding
UVSSA	697.6747225	-0.427875508	0.079695754	-5.368862031	7.92E-08	4.65E-07	chr4	1347266	1388049	ENSG00000163945	protein_coding	UVSSA	ENSG00000163945	protein_coding
PTAR1	3501.671295	0.257275059	0.047922187	5.368600088	7.94E-08	4.65E-07	chr9	69709522	69759959	ENSG00000188647	protein_coding	PTAR1	ENSG00000188647	protein_coding
BAHD1	1234.966544	0.333212654	0.062110549	5.364831889	8.10E-08	4.75E-07	chr15	40439721	40468242	ENSG00000140320	protein_coding	BAHD1	ENSG00000140320	protein_coding
IWS1	2510.912896	-0.249113543	0.04643423	-5.364868598	8.10E-08	4.75E-07	chr2	127436207	127526886	ENSG00000163166	protein_coding	IWS1	ENSG00000163166	protein_coding
CMTR2	1704.607887	0.282756104	0.052716819	5.363679213	8.15E-08	4.78E-07	chr16	71281389	71289715	ENSG00000180917	protein_coding	CMTR2	ENSG00000180917	protein_coding
ZNF273	262.612609	-0.667917282	0.12453259	-5.363393469	8.17E-08	4.78E-07	chr7	64870172	64930966	ENSG00000198039	protein_coding	ZNF273	ENSG00000198039	protein_coding
ZNF664	7871.943887	-0.179595635	0.033503445	-5.36051253	8.30E-08	4.86E-07	chr12	123971845	124015439	ENSG00000179195	protein_coding	ZNF664	ENSG00000179195	protein_coding
FBXO33	815.637209	0.416615845	0.07772864	5.359875663	8.33E-08	4.87E-07	chr14	39397669	39432500	ENSG00000165355	protein_coding	FBXO33	ENSG00000165355	protein_coding
WARS1	4270.73086	0.197948864	0.036933458	5.35960814	8.34E-08	4.88E-07	chr14	100333788	100376805	ENSG00000140105	protein_coding	WARS	ENSG00000140105	protein_coding
DPY19L4	1384.347159	-0.327433447	0.061095822	-5.359342729	8.35E-08	4.88E-07	chr8	94719703	94793836	ENSG00000156162	protein_coding	DPY19L4	ENSG00000156162	protein_coding
MTAP	2696.575201	-0.24183617	0.04512624	-5.359103052	8.36E-08	4.89E-07	chr9	21802543	21937651	ENSG00000099810	protein_coding	MTAP	ENSG00000099810	protein_coding
PPP1R3E	454.5109813	-0.515783198	0.096269662	-5.357692006	8.43E-08	4.93E-07	chr14	23295643	23302848	ENSG00000235194	protein_coding	PPP1R3E	ENSG00000235194	protein_coding
NHLRC2	2443.038274	-0.316350177	0.059072781	-5.355261257	8.54E-08	4.99E-07	chr10	113854661	113917194	ENSG00000196865	protein_coding	NHLRC2	ENSG00000196865	protein_coding
RTL8C	1658.090117	0.310961025	0.058068308	5.355090204	8.55E-08	4.99E-07	chrX	135032366	135033546	ENSG00000134590	protein_coding	FAM127A	ENSG00000134590	protein_coding
CARHSP1	1175.92024	-0.361477864	0.067503996	-5.354910645	8.56E-08	5.00E-07	chr16	8852942	8869012	ENSG00000153048	protein_coding	CARHSP1	ENSG00000153048	protein_coding
CDK11B	2818.596859	0.239762642	0.044797591	5.352132503	8.69E-08	5.07E-07	chr1	1635227	1659012	ENSG00000248333	protein_coding	CDK11B	ENSG00000248333	protein_coding
CDAN1	813.1220344	-0.405665675	0.075810208	-5.351069245	8.74E-08	5.10E-07	chr15	42723559	42737126	ENSG00000140326	protein_coding	CDAN1	ENSG00000140326	protein_coding
DKC1	7765.732628	0.165839552	0.030995221	5.350487747	8.77E-08	5.12E-07	chrX	154762742	154777689	ENSG00000130826	protein_coding	DKC1	ENSG00000130826	protein_coding
EEF1A1	250894.4372	0.129754516	0.024262847	5.347868435	8.90E-08	5.19E-07	chr6	73515750	73523797	ENSG00000156508	protein_coding	EEF1A1	ENSG00000156508	protein_coding
SLC30A9	3637.509977	-0.234819684	0.043929279	-5.345402621	9.02E-08	5.25E-07	chr4	41990472	42090457	ENSG00000014824	protein_coding	SLC30A9	ENSG00000014824	protein_coding
PCBP4	749.6591491	-0.404605425	0.075710105	-5.344140314	9.08E-08	5.29E-07	chr3	51957454	51974016	ENSG00000090097	protein_coding	PCBP4	ENSG00000090097	protein_coding
ULK3	2136.910067	0.592436397	0.110860348	5.343988227	9.09E-08	5.29E-07	chr15	74836116	74843346	ENSG00000140474	protein_coding	ULK3	ENSG00000140474	protein_coding
CCNE1	515.2419607	-0.520342713	0.097414269	-5.341545137	9.22E-08	5.36E-07	chr19	29811898	29824308	ENSG00000105173	protein_coding	CCNE1	ENSG00000105173	protein_coding
MTCL1	594.6322841	-0.45054397	0.084352874	-5.341181027	9.23E-08	5.37E-07	chr18	8705661	8832778	ENSG00000168502	protein_coding	MTCL1	ENSG00000168502	protein_coding
GGH	1144.591029	-0.364588093	0.068276211	-5.339899316	9.30E-08	5.41E-07	chr8	63015079	63039171	ENSG00000137563	protein_coding	GGH	ENSG00000137563	protein_coding
NDUFAF1	971.5280556	0.378778431	0.070943651	5.33914485	9.34E-08	5.43E-07	chr15	41387349	41402519	ENSG00000137806	protein_coding	NDUFAF1	ENSG00000137806	protein_coding
GGA3	1676.22258	0.292513016	0.054792601	5.338549568	9.37E-08	5.44E-07	chr17	75236599	75262363	ENSG00000125447	protein_coding	GGA3	ENSG00000125447	protein_coding
AZIN1	7652.213344	-0.177360124	0.033230854	-5.337212325	9.44E-08	5.48E-07	chr8	102826357	102893864	ENSG00000155096	protein_coding	AZIN1	ENSG00000155096	protein_coding
ZNF337-AS1	516.6125845	-0.51727636	0.096929411	-5.336629583	9.47E-08	5.50E-07	chr20	25624045	25678074	ENSG00000213742	lncRNA	ZNF337-AS1	ENSG00000213742	antisense
LIN54	1438.7997	-0.342912194	0.064263957	-5.335995667	9.50E-08	5.51E-07	chr4	82909973	83012926	ENSG00000189308	protein_coding	LIN54	ENSG00000189308	protein_coding
CSNK2A1	6003.305145	0.186391963	0.034932921	5.335710823	9.52E-08	5.52E-07	chr20	473591	543821	ENSG00000101266	protein_coding	CSNK2A1	ENSG00000101266	protein_coding
ERN1	1737.53346	0.283174973	0.053072269	5.335648462	9.52E-08	5.52E-07	chr17	64039142	64130819	ENSG00000178607	protein_coding	ERN1	ENSG00000178607	protein_coding
PHKB	3966.95907	-0.213754427	0.04007262	-5.334176462	9.60E-08	5.56E-07	chr16	47461123	47701523	ENSG00000102893	protein_coding	PHKB	ENSG00000102893	protein_coding
AKAP7	189.8990722	-0.992879588	0.186416133	-5.32614624	1.00E-07	5.81E-07	chr6	131135666	131283535	ENSG00000118507	protein_coding	AKAP7	ENSG00000118507	protein_coding
F2R	310.5747163	-0.663233773	0.124554989	-5.324827034	1.01E-07	5.85E-07	chr5	76716043	76735781	ENSG00000181104	protein_coding	F2R	ENSG00000181104	protein_coding
NCOR1	6196.9088	-0.196683216	0.036955804	-5.322119797	1.03E-07	5.93E-07	chr17	16029157	16218185	ENSG00000141027	protein_coding	NCOR1	ENSG00000141027	protein_coding
ARMC9	374.9435057	-0.557391678	0.104738924	-5.321724299	1.03E-07	5.94E-07	chr2	231198546	231374837	ENSG00000135931	protein_coding	ARMC9	ENSG00000135931	protein_coding
STK3	1035.99059	-0.366060574	0.068786368	-5.321702304	1.03E-07	5.94E-07	chr8	98401403	98942827	ENSG00000104375	protein_coding	STK3	ENSG00000104375	protein_coding
TUT4	1937.313028	-0.280306176	0.052672565	-5.321673172	1.03E-07	5.94E-07	chr1	52408282	52553487	ENSG00000134744	protein_coding	ZCCHC11	ENSG00000134744	protein_coding
RPL9	9944.232638	0.213135205	0.040050974	5.321598508	1.03E-07	5.94E-07	chr4	39454124	39458948	ENSG00000163682	protein_coding	RPL9	ENSG00000163682	protein_coding
PITHD1	1254.957607	-0.327627983	0.061604449	-5.318251963	1.05E-07	6.05E-07	chr1	23778405	23788232	ENSG00000057757	protein_coding	PITHD1	ENSG00000057757	protein_coding
INTS5	1884.430439	0.294764449	0.055449444	5.315913502	1.06E-07	6.13E-07	chr11	62646848	62653302	ENSG00000185085	protein_coding	INTS5	ENSG00000185085	protein_coding
TFG	5408.728374	0.183731809	0.034601939	5.309870362	1.10E-07	6.33E-07	chr3	100709331	100748966	ENSG00000114354	protein_coding	TFG	ENSG00000114354	protein_coding
RPL6	34653.35628	0.14800249	0.027875077	5.309491786	1.10E-07	6.34E-07	chr12	112405190	112418838	ENSG00000089009	protein_coding	RPL6	ENSG00000089009	protein_coding
SZT2	1963.180465	-0.374120134	0.070522225	-5.304996155	1.13E-07	6.49E-07	chr1	43389882	43452650	ENSG00000198198	protein_coding	SZT2	ENSG00000198198	protein_coding
USP40	2660.97462	-0.250319388	0.047194435	-5.304002212	1.13E-07	6.53E-07	chr2	233475520	233566782	ENSG00000085982	protein_coding	USP40	ENSG00000085982	protein_coding
NENF	642.6364402	-0.450040081	0.084859418	-5.303360447	1.14E-07	6.55E-07	chr1	212432887	212446379	ENSG00000117691	protein_coding	NENF	ENSG00000117691	protein_coding
TUBGCP3	1736.490968	-0.286967358	0.054112029	-5.303208257	1.14E-07	6.55E-07	chr13	112485005	112588167	ENSG00000126216	protein_coding	TUBGCP3	ENSG00000126216	protein_coding
SURF6	2786.511916	0.257415293	0.048550075	5.302057568	1.15E-07	6.59E-07	chr9	133328774	133336398	ENSG00000148296	protein_coding	SURF6	ENSG00000148296	protein_coding
ATP6AP2	3457.458537	0.226200421	0.04267653	5.300347054	1.16E-07	6.65E-07	chrX	40580908	40606637	ENSG00000182220	protein_coding	ATP6AP2	ENSG00000182220	protein_coding
ARMC5	542.8539964	0.514664513	0.097137341	5.298317884	1.17E-07	6.72E-07	chr16	31458080	31467166	ENSG00000140691	protein_coding	ARMC5	ENSG00000140691	protein_coding
E2F4	1627.371895	-0.304970115	0.05760859	-5.293830556	1.20E-07	6.88E-07	chr16	67192169	67198918	ENSG00000205250	protein_coding	E2F4	ENSG00000205250	protein_coding
PEX2	2323.994084	0.27096638	0.051192511	5.293086349	1.20E-07	6.90E-07	chr8	76980258	77001044	ENSG00000164751	protein_coding	PEX2	ENSG00000164751	protein_coding
PECR	316.566686	-0.599468277	0.113257343	-5.292974944	1.20E-07	6.91E-07	chr2	215996329	216082955	ENSG00000115425	protein_coding	PECR	ENSG00000115425	protein_coding
PHF14	3045.551158	0.219636652	0.041514696	5.290575975	1.22E-07	6.99E-07	chr7	10973872	11169630	ENSG00000106443	protein_coding	PHF14	ENSG00000106443	protein_coding
RWDD1	1710.120672	-0.301922617	0.057075738	-5.289859226	1.22E-07	7.02E-07	chr6	116571367	116597675	ENSG00000111832	protein_coding	RWDD1	ENSG00000111832	protein_coding
ZNF134	862.7342385	0.425071585	0.080358671	5.289679153	1.23E-07	7.02E-07	chr19	57614233	57624723	ENSG00000213762	protein_coding	ZNF134	ENSG00000213762	protein_coding
RB1CC1	4119.721002	0.227641806	0.043041331	5.288911891	1.23E-07	7.05E-07	chr8	52622456	52745843	ENSG00000023287	protein_coding	RB1CC1	ENSG00000023287	protein_coding
NUDT5	2565.023729	0.234792738	0.044404186	5.287626177	1.24E-07	7.09E-07	chr10	12165325	12196144	ENSG00000165609	protein_coding	NUDT5	ENSG00000165609	protein_coding
CDPF1	214.6237226	-0.752589259	0.142332887	-5.287528944	1.24E-07	7.10E-07	chr22	46244011	46250679	ENSG00000205643	protein_coding	CDPF1	ENSG00000205643	protein_coding
BCL3	500.482593	-0.494206863	0.093614228	-5.279185346	1.30E-07	7.41E-07	chr19	44747705	44760044	ENSG00000069399	protein_coding	BCL3	ENSG00000069399	protein_coding
ARCN1	10525.12915	-0.169816969	0.032193541	-5.274877018	1.33E-07	7.58E-07	chr11	118572390	118603033	ENSG00000095139	protein_coding	ARCN1	ENSG00000095139	protein_coding
HPRT1	1731.002734	-0.2803655	0.053157707	-5.274221121	1.33E-07	7.61E-07	chrX	134460153	134520513	ENSG00000165704	protein_coding	HPRT1	ENSG00000165704	protein_coding
LINC00235	123.677274	-1.012185474	0.191947994	-5.273227667	1.34E-07	7.65E-07	chr16	525155	527407	ENSG00000277142	lncRNA	LINC00235	ENSG00000277142	lincRNA
ECHS1	9605.18718	0.177335519	0.033635386	5.27229022	1.35E-07	7.68E-07	chr10	133362480	133373689	ENSG00000127884	protein_coding	ECHS1	ENSG00000127884	protein_coding
CAMKK2	3389.566044	0.250874374	0.047588119	5.271785841	1.35E-07	7.70E-07	chr12	121237691	121298308	ENSG00000110931	protein_coding	CAMKK2	ENSG00000110931	protein_coding
TOM1L2	2975.828962	0.256766728	0.048710884	5.271239323	1.36E-07	7.72E-07	chr17	17843511	17972422	ENSG00000175662	protein_coding	TOM1L2	ENSG00000175662	protein_coding
FAM20B	2422.95855	-0.252242725	0.047856707	-5.270791461	1.36E-07	7.74E-07	chr1	179025804	179076562	ENSG00000116199	protein_coding	FAM20B	ENSG00000116199	protein_coding
SERPINB6	3765.904539	0.203958824	0.038700628	5.270168352	1.36E-07	7.76E-07	chr6	2948159	2972165	ENSG00000124570	protein_coding	SERPINB6	ENSG00000124570	protein_coding
CPSF7	5109.020892	-0.198822573	0.037766234	-5.264559178	1.41E-07	8.00E-07	chr11	61402641	61430031	ENSG00000149532	protein_coding	CPSF7	ENSG00000149532	protein_coding
ZNF658	226.5775502	-0.742597825	0.141080496	-5.263646273	1.41E-07	8.04E-07	chr9	66856426	66932141	ENSG00000274349	protein_coding	ZNF658	ENSG00000274349	protein_coding
LENG9	1099.148564	-0.347859678	0.066109129	-5.261900765	1.43E-07	8.11E-07	chr19	54461796	54463711	ENSG00000275183	protein_coding	LENG9	ENSG00000275183	protein_coding
UBQLN2	2687.780856	-0.247433943	0.047066053	-5.257163622	1.46E-07	8.32E-07	chrX	56563639	56567868	ENSG00000188021	protein_coding	UBQLN2	ENSG00000188021	protein_coding
PPP2CA	8037.159356	0.178416211	0.033956306	5.254288057	1.49E-07	8.45E-07	chr5	134194334	134226142	ENSG00000113575	protein_coding	PPP2CA	ENSG00000113575	protein_coding
ATP13A2	1196.462349	-0.351591919	0.066916086	-5.254221253	1.49E-07	8.45E-07	chr1	16985958	17011928	ENSG00000159363	protein_coding	ATP13A2	ENSG00000159363	protein_coding
SRR	467.7334224	-0.515318875	0.09809882	-5.253058828	1.50E-07	8.50E-07	chr17	2303383	2325260	ENSG00000167720	protein_coding	SRR	ENSG00000167720	protein_coding
SNX2	3486.21308	0.211935924	0.040360658	5.25105225	1.51E-07	8.59E-07	chr5	122774996	122830108	ENSG00000205302	protein_coding	SNX2	ENSG00000205302	protein_coding
STAG3L5P-PVRIG2P-PILRB	1597.745126	0.29213124	0.055640624	5.250322851	1.52E-07	8.62E-07	chr7	100336104	100367831	ENSG00000272752	lncRNA	STAG3L5P-PVRIG2P-PILRB	ENSG00000272752	processed_transcript
DCTN2	3553.399385	0.2075393	0.039552995	5.24711969	1.54E-07	8.76E-07	chr12	57530102	57547331	ENSG00000175203	protein_coding	DCTN2	ENSG00000175203	protein_coding
TOMM22	4985.448062	0.208319881	0.039704135	5.246805699	1.55E-07	8.78E-07	chr22	38681948	38685421	ENSG00000100216	protein_coding	TOMM22	ENSG00000100216	protein_coding
MRPL35	2063.68955	0.285046562	0.054366466	5.243058468	1.58E-07	8.95E-07	chr2	86199355	86213794	ENSG00000132313	protein_coding	MRPL35	ENSG00000132313	protein_coding
ZNF623	1677.08625	-0.284876473	0.054339406	-5.242539289	1.58E-07	8.97E-07	chr8	143636013	143656418	ENSG00000183309	protein_coding	ZNF623	ENSG00000183309	protein_coding
CAST	3548.525974	-0.21997897	0.041990953	-5.238723001	1.62E-07	9.15E-07	chr5	96525267	96779595	ENSG00000153113	protein_coding	CAST	ENSG00000153113	protein_coding
FAM114A2	1662.00758	0.289040701	0.055175472	5.238572305	1.62E-07	9.16E-07	chr5	153990128	154038936	ENSG00000055147	protein_coding	FAM114A2	ENSG00000055147	protein_coding
MRPS7	4603.935161	0.204518779	0.039051379	5.237171759	1.63E-07	9.23E-07	chr17	75261674	75266373	ENSG00000125445	protein_coding	MRPS7	ENSG00000125445	protein_coding
SERINC2	3213.69511	0.254393283	0.048575294	5.237092004	1.63E-07	9.23E-07	chr1	31409565	31434680	ENSG00000168528	protein_coding	SERINC2	ENSG00000168528	protein_coding
ODR4	1839.713316	0.290075116	0.055430923	5.233091917	1.67E-07	9.42E-07	chr1	186375838	186421378	ENSG00000157181	protein_coding	C1orf27	ENSG00000157181	protein_coding
ABHD8	868.8348604	-0.397877933	0.076227569	-5.219606714	1.79E-07	1.01E-06	chr19	17292131	17310236	ENSG00000127220	protein_coding	ABHD8	ENSG00000127220	protein_coding
PRDX2	10987.21583	-0.189658228	0.03633703	-5.219420235	1.79E-07	1.01E-06	chr19	12796820	12801859	ENSG00000167815	protein_coding	PRDX2	ENSG00000167815	protein_coding
RANGAP1	8329.856997	-0.167402011	0.03207737	-5.218695044	1.80E-07	1.02E-06	chr22	41245611	41286251	ENSG00000100401	protein_coding	RANGAP1	ENSG00000100401	protein_coding
DYNLT2B	190.9983397	-0.790327403	0.151517368	-5.216084541	1.83E-07	1.03E-06	chr3	196291219	196318299	ENSG00000213123	protein_coding	TCTEX1D2	ENSG00000213123	protein_coding
CASK	1150.188155	-0.330787582	0.063440992	-5.214098552	1.85E-07	1.04E-06	chrX	41514934	41923463	ENSG00000147044	protein_coding	CASK	ENSG00000147044	protein_coding
PARVA	1281.116508	-0.320950885	0.061564265	-5.213265943	1.86E-07	1.04E-06	chr11	12377185	12530801	ENSG00000197702	protein_coding	PARVA	ENSG00000197702	protein_coding
TTC30B	241.9967426	-0.681823018	0.130820072	-5.211914406	1.87E-07	1.05E-06	chr2	177548998	177553014	ENSG00000196659	protein_coding	TTC30B	ENSG00000196659	protein_coding
